Date,Course,Time,RaceCode,RaceType,SubType,Runners,Distance,Going,Class,Saddle,Draw,FormLine,Name,Age,Sex,Headgear,FirstGear,GearOn,CD,Gambled,BeatFav,LastRan,LastWon,RunsSince,HcapCount,Type,RunStyle,OR,Last_OR,HWM,LastWM,Form,Speed,Odds,OddsPos,DecOdds,MinOdds,MaxOdds,AvgOdds,Wins,Runs,HCrsWin,HCrsRun,HCrsStrk,HGngWin,HGngRun,HGngStrk,DistChange,HDisWin,HDisRun,HDisStrk,ClassChange,HClassWin,HClassRun,HClassStrk,HTotPrize,Trainer,TCrseWin,TCrseRun,TCrseStrk,TRTypeWin,TRTypeRun,TRTypeStrk,T14Win,T14Run,T14Strk,T30Win,T30Run,T30Strk,T60Win,T60Run,T60Strk,TJWin,TJRun,TJStrk,Jockey,JCrseWin,JCrseRun,JCrseStrk,JRTypeWin,JRTypeRun,JRTypeStrk,J14Win,J14Run,J14Strk,J30Win,J30Run,J30Strk,J60Win,J60Run,J60Strk,Owner,OCrseWin,OCrseRun,OCrseStrk,ORTypeWin,ORTypeRun,ORTypeStrk,O14Win,O14Run,O14Strk,O30Win,O30Run,O30Strk,O60Win,O60Run,O60Strk,Sire,SCrseWin,SCrseRun,SCrseStrk,SRTypeWin,SRTypeRun,SRTypeStrk,S14Win,S14Run,S14Strk,S30Win,S30Run,S30Strk,S60Win,S60Run,S60Strk,LastPerf,LastPerf_2,Fitness,Ability,Conditions,Vibes,Market,Rank,Travel,Shortlist,Tip,Position,Casualty,Status,RaceComment,WellHcap,FormRate,TForm,JForm
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,1,10,725055,Jaganory (IRE),7,G,v,N,,D,,N,17,139,12,72,exposed,Unknown,50,72,61,52,70,0,10/1,6,11,8.6,11,9.76,7,80,0,5,0,0,0,0,DOWN,4,24,16.67,DOWN,0,0,0,2974,Christopher Mason,0,0,0,2,4,50,0,2,0,1,11,9.09,5,30,16.67,0,2,0,Angus Villiers,0,4,0,1,10,10,0,10,0,2,41,4.88,5,70,12.5,Brian Hicks,0,0,0,2,3,66.67,0,0,0,0,3,0,1,8,12.5,Dylan Thomas (IRE),1,19,5.26,67,703,9.53,0,8,0,0,23,0,6,63,9.52,2,3,1,2,2,3,2,5,,N,N,,,Runner,,positive,positive,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,2,5,573302,Swell Song,3,F,p,N,,,G,(BF),10,0,999,5,unexposed,Unknown,50,49,,0,52,94,7/2,1,4.6,3.65,4.6,4.2,0,9,0,0,0,0,0,0,SAME,0,8,0,DOWN,0,0,0,1386,Robert Cowell,4,45,8.89,31,305,10.16,0,9,0,0,24,0,8,83,9.64,0,4,0,Josephine Gordon,12,162,7.41,57,677,8.42,1,22,4.55,3,42,7.14,13,101,0,I A Southcott,0,0,0,0,4,0,0,1,0,0,2,0,0,4,0,Kyllachy (GB),10,136,7.35,180,1952,9.22,4,46,8.7,8,97,8.25,11,214,5.14,1,3,1,1,2,1,2,1,,N,Y,,,Runner,,positive,neutral,C,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,3,9,346009,Kadiz (IRE),3,F,v,N,,,,N,31,0,999,7,improving,Unknown,50,52,,0,68,93,15/1,9,16.5,15,18.5,16.21,0,17,0,1,0,0,2,0,DOWN,0,13,0,DOWN,0,0,0,3307,Paul George,1,18,5.56,4,73,5.48,0,3,0,1,12,8.33,3,28,10.71,2,13,15.38,Luke Morris,32,400,8,189,1986,9.52,8,53,15.09,9,96,9.38,21,242,0,Fosnic A Parr P George,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,Lope De Vega (IRE),12,125,9.6,263,2021,13.01,11,60,18.33,18,121,14.88,35,251,13.94,2,3,2,2,2,3,2,9,,N,N,,,Runner,,positive,neutral,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,4,3,899-496,Penwood (FR),4,F,,N,,,,N,7,0,999,5,unexposed,Rear,50,50,,0,43,91,6/1,3,7,6.4,7.6,6.98,0,9,0,1,0,0,1,0,SAME,0,3,0,DOWN,0,0,0,300,Joseph Tuite,8,70,11.43,23,200,11.5,2,9,22.22,5,24,20.83,8,48,16.67,0,26,0,Rob Hornby,10,166,6.02,43,489,8.79,0,14,0,2,51,3.92,11,123,0,Andy Pittman,0,2,0,0,4,0,0,1,0,0,2,0,0,3,0,Orpen (USA),0,6,0,13,161,8.07,1,3,33.33,1,6,16.67,1,20,5,2,3,1,2,2,2,2,2,,N,N,,,Runner,,positive,negative,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,5,7,042258,Starchant,3,F,p,N,Y,,,N,7,0,999,10,improving,Unknown,49,49,,0,68,94,11/1,7,12,10,11.5,10.53,0,20,0,3,0,0,3,0,SAME,0,18,0,DOWN,0,0,0,1168,John Bridger,2,72,2.78,8,185,4.32,1,10,10,1,23,4.35,2,56,3.57,3,47,6.38,Mitch Godwin,2,24,8.33,5,92,5.43,0,1,0,0,7,0,0,22,0,J J Bridger,0,14,0,2,40,5,0,2,0,0,4,0,0,6,0,Gregorian (IRE),2,18,11.11,34,410,8.29,2,13,15.38,4,29,13.79,12,85,14.12,2,2,1,2,2,3,2,6,,N,N,,,Runner,,positive,neutral,N,C
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,6,6,874460,Twilighting,3,F,,N,,,,N,31,0,999,4,unexposed,Unknown,48,48,,0,41,90,11/2,2,6.6,5.6,6.8,6.24,0,7,0,0,0,0,0,0,DOWN,0,0,0,DOWN,0,0,0,800,Henry Candy,6,61,9.84,14,110,12.73,0,11,0,0,30,0,4,69,5.8,6,51,11.76,David Probert,31,312,9.94,101,990,10.2,5,44,11.36,8,101,7.92,22,220,0,Six Too Many,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,Kyllachy (GB),10,136,7.35,180,1952,9.22,4,46,8.7,8,97,8.25,11,214,5.14,3,2,3,2,2,2,2,8,,N,N,,,Runner,,negative,negative,C,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,7,1,55-2256,Katherine Place,4,F,t,N,,,,N,5,0,999,3,unexposed,Unknown,48,48,,0,49,91,17/2,5,9.6,9,10,9.42,0,9,0,0,0,0,0,0,UP,0,6,0,DOWN,0,0,0,1628,Bill Turner,2,11,18.18,5,52,9.62,2,7,28.57,2,14,14.29,4,30,13.33,0,4,0,Ryan Tate,11,82,13.41,18,240,7.5,0,9,0,3,25,12,6,56,16.67,Ansells Of Watford,1,2,50,2,11,18.18,1,3,33.33,1,4,25,1,6,16.67,Showcasing (GB),9,120,7.5,161,1746,9.22,5,50,10,7,96,7.29,18,211,8.53,2,2,1,2,2,3,2,4,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,8,2,777345,Flowing Clarets,6,M,,N,,D,,N,7,344,11,50,in form,Unknown,47,47,60,55,45,91,11/1,8,12.5,12.5,17.5,15.81,6,53,0,6,0,0,7,0,SAME,4,28,14.29,DOWN,0,1,0,2778,John Bridger,2,72,2.78,8,185,4.32,1,10,10,1,23,4.35,2,56,3.57,5,46,10.87,Liam Jones,3,75,4,19,325,5.85,0,8,0,0,21,0,4,51,0,Wood Marshall Bridger,0,2,0,0,8,0,0,1,0,0,1,0,0,6,0,Pastoral Pursuits (GB),2,62,3.23,83,1055,7.87,1,19,5.26,2,34,5.88,7,79,8.86,2,1,1,3,2,3,2,7,,N,N,,,Runner,,neutral,neutral,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,9,8,00757,Scarlet Red,4,F,p,N,,,,N,10,0,999,0,unexposed,Unknown,47,50,,0,26,80,33/1,10,32,25,30,28.1,0,5,0,1,0,0,1,0,SAME,0,2,0,DOWN,0,0,0,0,Malcolm Saunders,2,17,11.76,6,57,10.53,0,3,0,1,10,10,1,24,4.17,0,8,0,Eoin Walsh,3,70,4.29,23,411,5.6,1,10,10,1,22,4.55,1,57,0,M S Saunders,0,5,0,0,15,0,0,1,0,0,2,0,0,4,0,Equiano (FR),9,118,7.63,164,1759,9.32,3,44,6.82,8,81,9.88,20,173,11.56,3,2,2,3,2,3,3,10,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,KEMPTON (A.W),5:10,AWF,HANDICAP,HCapAwf,10,5,Standard To Slow,7,10,4,880296,Gold Club,8,G,p,N,Y,C,,N,43,639,15,47,exposed,Unknown,47,49,67,65,55,99,6/1,4,7.2,7,7.4,7.31,4,52,1,4,25,0,2,0,DOWN,0,5,0,DOWN,0,0,0,15943,Lee Carter,3,56,5.36,11,178,6.18,1,3,33.33,1,8,12.5,1,18,5.56,0,12,0,Sean Levey,7,129,5.43,44,396,11.11,7,29,24.14,9,64,14.06,20,144,0,Tattenham Corner Racing IV,0,1,0,1,15,6.67,0,0,0,0,0,0,0,1,0,Multiplex (GB),1,21,4.76,76,787,9.66,2,7,28.57,2,20,10,5,39,12.82,1,3,2,2,2,2,2,3,,N,N,,,Runner,,positive,neutral,N,H
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,1,5,55421,Music Therapist (IRE),2,G,,N,,,,N,14,14,0,1,unexposed,Unknown,77,0,71,71,69,92,11/2,4,6.6,6.6,6.6,6.6,1,5,0,0,0,0,0,0,DOWN,0,2,0,SAME,0,1,0,1251,George Scott,0,19,0,7,127,5.51,1,6,16.67,2,13,15.38,4,34,11.76,5,49,10.2,Harry Bentley,9,97,9.28,24,270,8.89,5,37,13.51,8,86,9.3,23,190,0,"Mr Chris Wright, Ms Emma Banks & Partners",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zebedee (GB),5,81,6.17,167,2059,8.11,7,57,12.28,11,122,9.02,17,271,6.27,1,1,1,1,2,2,2,4,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,2,4,934622,Dark Silver (IRE),2,C,,N,,,,N,12,0,999,3,unexposed,Unknown,75,75,,0,72,92,4/1,2,5.2,5.2,5.2,5.2,0,6,0,0,0,0,0,0,DOWN,0,1,0,DOWN,0,0,0,1328,Ed Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Atzeni,25,104,24.04,55,256,21.48,2,35,5.71,7,73,9.59,12,130,13.33,P K Siu,2,30,6.67,8,67,11.94,1,7,14.29,3,16,18.75,4,30,13.33,Dark Angel (IRE),24,218,11.01,364,3384,10.76,5,80,6.25,18,165,10.91,41,398,10.3,1,2,1,1,2,2,2,2,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,3,6,512003,Mia Diva,2,F,,N,,D,G,N,16,92,4,2,unexposed,Unknown,74,0,,0,65,83,11/1,5,12.5,11.5,12.5,12.06,1,6,0,0,0,0,0,0,SAME,1,4,25,DOWN,0,0,0,0,John Quinn,0,5,0,16,163,9.82,2,28,7.14,6,50,12,9,104,8.65,2,5,40,Cieren Fallon,3,21,14.29,19,153,12.42,5,43,11.63,15,89,16.85,25,183,5.26,Phoenix Thoroughbred Limited,4,8,50,9,47,19.15,0,6,0,1,13,7.69,1,19,5.26,Exceed And Excel (AUS),22,171,12.87,294,2758,10.66,4,62,6.45,13,145,8.97,28,257,10.89,2,3,1,2,2,3,2,6,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,4,2,440424,Chasanda,2,F,h,N,,D,,N,26,176,6,1,unexposed,Unknown,74,0,,0,70,92,17/1,7,18,18,25,19.83,1,7,0,0,0,0,0,0,SAME,1,7,14.29,DOWN,0,0,0,962,David Evans,3,80,3.75,53,575,9.22,1,11,9.09,2,43,4.65,4,108,3.7,0,4,0,Ray Dawson,0,18,0,4,71,5.63,0,12,0,0,18,0,0,18,0,E A R Morgans,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,Footstepsinthesand (GB),8,58,13.79,161,1504,10.7,3,47,6.38,10,96,10.42,18,195,9.23,2,1,1,1,2,3,2,5,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,5,1,631353,Too Hard To Hold (IRE),2,C,,N,,D,,N,17,60,3,1,unexposed,Unknown,72,70,62,62,72,90,9/2,3,5.7,5.5,5.7,5.67,1,9,0,0,0,0,0,0,SAME,1,5,20,DOWN,0,0,0,1866,Mark Johnston,14,112,12.5,128,848,15.09,16,74,21.62,25,152,16.45,55,345,15.94,62,391,15.86,P J McDonald,14,116,12.07,125,836,14.95,6,45,13.33,14,87,16.09,24,179,16.67,Garrett J Freyne,0,2,0,4,24,16.67,1,3,33.33,2,10,20,4,24,16.67,Camacho (GB),8,84,9.52,141,1673,8.43,2,58,3.45,5,120,4.17,16,259,6.18,1,3,1,1,2,2,2,3,,N,N,,,Runner,,neutral,neutral,H,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,6,7,425455,Swinley (IRE),2,G,,N,,,,N,32,0,999,2,unexposed,Unknown,71,0,,0,0,0,13/1,6,14,12.5,13.5,13,0,6,0,0,0,0,0,0,SAME,0,4,0,SAME,0,0,0,0,Richard Hughes,12,126,9.52,69,438,15.75,6,28,21.43,7,67,10.45,11,118,9.32,1,3,33.33,Oisin Murphy,63,322,19.57,195,924,21.1,16,77,20.78,36,151,23.84,76,333,0,"Clarke, Devine, Hughes & Peters",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Dragon Pulse (IRE),9,50,18,95,920,10.33,1,35,2.86,3,60,5,9,133,6.77,3,1,3,1,2,3,2,7,,N,N,,,Runner,,empty,empty,H,H
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,7,8,62262,Newyorkstateofmind,2,C,,N,,,,N,7,0,999,2,unexposed,Unknown,67,68,,0,88,101,2/1,1,3,2.88,3.15,2.95,0,5,0,0,0,0,0,0,SAME,0,5,0,SAME,0,1,0,1425,William Muir,4,42,9.52,22,177,12.43,1,14,7.14,4,38,10.53,9,69,13.04,18,160,11.25,Martin Dwyer,9,105,8.57,35,355,9.86,2,24,8.33,2,50,4,12,102,0,Purple & Lilac Racing-Spotted Dog P'Ship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brazen Beau (AUS),0,6,0,9,112,8.04,0,12,0,0,25,0,2,58,3.45,1,3,1,1,2,1,2,1,,N,Y,,,Runner,,positive,positive,N,N
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,8,3,465064,Falconidae (IRE),2,F,,N,,,,N,14,0,999,2,unexposed,Unknown,64,0,,0,0,0,33/1,8,34,32,32,32,0,6,0,0,0,0,0,0,SAME,0,2,0,SAME,0,0,0,0,Richard Hannon,30,294,10.2,92,727,12.65,8,68,11.76,21,164,12.8,47,359,13.09,63,524,12.02,Sean Levey,7,129,5.43,44,396,11.11,7,29,24.14,9,64,14.06,20,144,15.38,V I Araci,1,11,9.09,3,29,10.34,1,3,33.33,2,7,28.57,2,13,15.38,Kodiac (GB),35,259,13.51,438,4047,10.82,7,97,7.22,20,212,9.43,58,484,11.98,2,2,1,3,2,3,3,8,,N,N,,,Runner,,empty,empty,C,H
2019-10-01,KEMPTON (A.W),5:40,AWF,HANDICAP,HCapAwf,9,5,Standard To Slow,5,9,9,569,Fair Sabra,2,F,,N,,,,N,15,0,999,0,unexposed,Unknown,59,0,,0,39,79,33/1,8,34,30,30,30,0,3,0,1,0,0,1,0,DOWN,0,0,0,SAME,0,1,0,0,David Elsworth,11,65,16.92,19,126,15.08,1,4,25,2,16,12.5,2,37,5.41,3,19,15.79,Hollie Doyle,14,168,8.33,80,692,11.56,2,34,5.88,14,84,16.67,31,190,0,D R C Elsworth,1,14,7.14,3,33,9.09,0,0,0,0,1,0,0,4,0,Swiss Spirit (GB),7,72,9.72,76,959,7.92,4,28,14.29,5,52,9.62,11,125,8.8,3,3,2,3,2,3,3,8,,N,N,,,Runner,,negative,negative,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,1,1,0,Colouring,2,F,,N,,,,N,25,0,999,0,unexposed,Unknown,0,0,,0,0,0,7/2,3,4.7,4.7,4.7,4.7,0,1,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Ed Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oisin Murphy,63,322,19.57,195,924,21.1,16,77,20.78,36,151,23.84,76,333,20,Mainline Racing,2,2,100,2,4,50,0,2,0,1,5,20,2,10,20,Showcasing (GB),9,120,7.5,161,1746,9.22,5,50,10,7,96,7.29,18,211,8.53,3,0,2,2,2,2,2,2,,N,N,,,Runner,,empty,empty,N,H
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,2,4,6,Don'Tyouwantmebaby (IRE),2,F,,N,,,,N,46,0,999,0,unexposed,Unknown,0,0,,0,0,0,23/1,7,24,24,36,35.5,0,1,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Richard Spencer,2,48,4.17,17,185,9.19,0,12,0,0,29,0,4,84,4.76,0,21,0,Kieran Shoemark,10,111,9.01,33,297,11.11,1,20,5,2,50,4,8,119,7.69,Phil Cunningham,0,6,0,2,16,12.5,0,2,0,0,4,0,1,13,7.69,Kodiac (GB),35,259,13.51,438,4047,10.82,7,97,7.22,20,212,9.43,58,484,11.98,3,0,3,3,2,3,3,8,,N,N,,,Runner,,empty,empty,C,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,3,6,0,Edge Of The Bay,2,F,,N,,,,N,50,0,999,0,unexposed,Unknown,0,0,,0,0,0,150/1,9,200,200,200,200,0,1,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Christopher Mason,0,0,0,2,4,50,0,2,0,1,11,9.09,5,30,16.67,1,10,10,Mitch Godwin,2,24,8.33,5,92,5.43,0,1,0,0,7,0,0,22,0,Christopher And Annabelle Mason Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,Cable Bay (IRE),1,12,8.33,24,169,14.2,5,20,25,7,44,15.91,9,78,11.54,3,0,3,3,2,3,3,8,,N,N,,,Runner,,empty,empty,N,C
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,4,8,08,Heleta,2,F,,N,,,,N,15,0,999,0,unexposed,Unknown,0,0,,0,39,78,150/1,9,200,200,200,200,0,2,0,1,0,0,1,0,DOWN,0,0,0,SAME,0,1,0,0,Peter Hedger,2,33,6.06,6,77,7.79,0,2,0,0,5,0,1,10,10,4,42,9.52,Charles Bishop,13,180,7.22,54,481,11.23,1,20,5,6,54,11.11,13,125,0,P C F Racing Ltd,1,27,3.7,4,54,7.41,0,2,0,0,3,0,0,5,0,Helmet (AUS),3,101,2.97,133,1501,8.86,1,37,2.7,3,89,3.37,16,200,8,3,3,2,3,2,3,3,8,,N,N,,,Runner,,empty,positive,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,5,9,44,Miss Paxman,2,F,b,Y,,,,N,66,0,999,0,unexposed,Unknown,0,0,,0,0,0,3/1,2,3.85,3.85,3.85,3.85,0,2,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Martyn Meade,2,22,9.09,11,59,18.64,1,6,16.67,2,15,13.33,6,32,18.75,13,76,17.11,Rob Hornby,10,166,6.02,43,489,8.79,0,14,0,2,51,3.92,11,123,0,Rosemont Stud Syndicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Exceed And Excel (AUS),22,171,12.87,294,2758,10.66,4,62,6.45,13,145,8.97,28,257,10.89,3,1,3,2,2,2,2,3,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,6,7,48,Queens Road (IRE),2,F,,N,,,,N,14,0,999,0,unexposed,Unknown,0,0,,0,0,0,16/1,6,17,17,17,17,0,2,0,0,0,0,0,0,SAME,0,2,0,SAME,0,0,0,0,Bill Turner,2,11,18.18,5,52,9.62,2,7,28.57,2,14,14.29,4,30,13.33,0,4,0,Ryan Tate,11,82,13.41,18,240,7.5,0,9,0,3,25,12,6,56,0,Mrs B C Ansell,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Make Believe (GB),0,2,0,12,85,14.12,3,14,21.43,3,21,14.29,4,43,9.3,3,2,2,3,2,3,2,6,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,7,2,,Rosa (IRE),2,F,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,5/2,1,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Archie Watson,27,130,20.77,126,662,19.03,3,39,7.69,12,89,13.48,33,200,16.5,59,309,19.09,Hollie Doyle,14,168,8.33,80,692,11.56,2,34,5.88,14,84,16.67,31,190,20,Saeed Bin Mohammed Al Qassimi,0,2,0,3,15,20,0,1,0,0,3,0,1,5,20,Camacho (GB),8,84,9.52,141,1673,8.43,2,58,3.45,5,120,4.17,16,259,6.18,0,0,1,2,2,1,2,1,,N,Y,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,8,3,,Trecco Bay,2,F,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,8/1,4,9,8,9,8.69,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,David Elsworth,11,65,16.92,19,126,15.08,1,4,25,2,16,12.5,2,37,5.41,10,63,15.87,Gerald Mosse,11,67,16.42,22,181,12.15,3,22,13.64,6,36,16.67,11,90,0,Ten Green Bottles & Elsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Approach (IRE),7,63,11.11,169,1290,13.1,2,23,8.7,6,51,11.76,15,133,11.28,0,0,3,2,2,2,2,4,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,9,10,,Urtzi (IRE),2,F,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,26/1,8,27,27,27,27,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Michael Attwater,3,115,2.61,16,311,5.14,0,8,0,1,21,4.76,3,49,6.12,5,53,9.43,Luke Morris,32,400,8,189,1986,9.52,8,53,15.09,9,96,9.38,21,242,0,The Attwater Partnership,0,17,0,3,69,4.35,0,1,0,0,2,0,0,8,0,Due Diligence (USA),2,5,40,24,125,19.2,3,14,21.43,4,32,12.5,12,59,20.34,0,0,3,3,2,3,3,7,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:10,AWF,MAIDEN,FillyMdnMdnFillyAwf,10,5,Standard To Slow,5,10,5,96,Veleta,2,F,,N,,,G,N,28,0,999,0,unexposed,Unknown,0,0,,0,0,0,9/1,5,10,9.6,10,9.62,0,2,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Clive Cox,21,157,13.38,39,310,12.58,2,36,5.56,11,72,15.28,21,143,14.69,30,228,13.16,Hector Crouch,8,143,5.59,33,388,8.51,2,17,11.76,7,43,16.28,18,114,14.43,Cheveley Park Stud,6,61,9.84,37,248,14.92,1,28,3.57,4,45,8.89,14,97,14.43,Dutch Art (GB),15,125,12,191,1686,11.33,7,34,20.59,12,73,16.44,26,177,14.69,3,3,2,3,2,3,2,5,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:40,AWF,OTHER,Awf,12,7,Standard To Slow,6,1,9,72221,Overpriced Mixer,2,C,,N,,,,N,32,32,0,0,unexposed,Unknown,79,0,,0,75,89,3/1,2,3.95,3.9,3.9,3.9,1,5,0,1,0,0,1,0,DOWN,0,2,0,DOWN,0,0,0,1155,Jamie Osborne,14,114,12.28,71,573,12.39,1,19,5.26,2,44,4.55,7,103,6.8,28,236,11.86,Nicola Currie,22,195,11.28,83,811,10.23,1,26,3.85,5,55,9.09,5,55,14.29,The 10 For 10 Partnership,2,3,66.67,2,10,20,0,2,0,0,4,0,2,14,14.29,Harbour Watch (IRE),7,69,10.14,117,1117,10.47,3,28,10.71,6,58,10.34,15,137,10.95,1,1,2,1,1,2,2,2,,N,N,,,Runner,,negative,neutral,N,N
2019-10-01,KEMPTON (A.W),6:40,AWF,OTHER,Awf,12,7,Standard To Slow,6,2,7,05,Abenakian (IRE),2,G,b,Y,,,,N,55,0,999,0,unexposed,Unknown,0,0,,0,0,0,100/1,11,140,140,140,140,0,2,0,0,0,0,0,0,SAME,0,2,0,SAME,0,0,0,0,Jane Chapple-Hyam,2,35,5.71,14,149,9.4,1,9,11.11,1,17,5.88,7,43,16.28,3,33,9.09,Ray Dawson,0,18,0,4,71,5.63,0,12,0,0,18,0,0,18,0,Till Dawn Partnership,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dylan Thomas (IRE),1,19,5.26,67,703,9.53,0,8,0,0,23,0,6,63,9.52,3,3,3,3,2,3,3,9,,N,N,,,Runner,,empty,empty,N,N
2019-10-01,KEMPTON (A.W),6:40,AWF,OTHER,Awf,12,7,Standard To Slow,6,3,3,,Diamond Falls (IRE),2,G,,N,,,,N,0,0,999,0,a debutant,Unknown,0,0,,0,0,0,13/1,4,14,13.5,13.5,13.5,0,0,0,0,0,0,0,0,SAME,0,0,0,SAME,0,0,0,0,Amanda Perrett,9,84,10.71,17,163,10.43,1,15,6.67,3,32,9.38,8,78,10.26,4,26,15.38,Kieran Shoemark,10,111,9.01,33,297,11.11,1,20,5,2,50,4,8,119,0,Mrs Amanda Perrett,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,Alhebayeb (IRE),0,16,0,25,524,4.77,2,23,8.7,2,39,5.13,5,98,5.1,0,0,3,3,2,3,2,6,,N,N,,,Runner,,empty,empty,N,N
